Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","705","Slovenia","5910","Export Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","1331.84","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5922","Export Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","973","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.11","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","1","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.98","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5922","Export Value","21511.03","Fat of poultry","2020","2020","1000 US$","3","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","13615.45","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","27241","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","18052.47","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","52830","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","16.39","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","29","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","1960.03","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","1588","A","Official figure"
"TCL","Crops and livestock products","090","Solomon Islands","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3835.69","T","Unofficial figure"
"TCL","Crops and livestock products","090","Solomon Islands","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","8453","T","Unofficial figure"
"TCL","Crops and livestock products","090","Solomon Islands","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","350","E","Estimated value"
"TCL","Crops and livestock products","090","Solomon Islands","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","600","E","Estimated value"
"TCL","Crops and livestock products","706","Somalia","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","27","T","Unofficial figure"
"TCL","Crops and livestock products","706","Somalia","5622","Import Value","02151","Chickens","2020","2020","1000 US$","32","T","Unofficial figure"
"TCL","Crops and livestock products","706","Somalia","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0.76","T","Unofficial figure"
"TCL","Crops and livestock products","706","Somalia","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","1","T","Unofficial figure"
"TCL","Crops and livestock products","706","Somalia","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","4307.12","T","Unofficial figure"
"TCL","Crops and livestock products","706","Somalia","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","7427","T","Unofficial figure"
"TCL","Crops and livestock products","710","South Africa","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","431","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5622","Import Value","02151","Chickens","2020","2020","1000 US$","11057","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","10900","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5922","Export Value","02151","Chickens","2020","2020","1000 US$","9447","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","61074.94","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","31056","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5910","Export Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","6199.37","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5922","Export Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","5971","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","68.25","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5922","Export Value","21511.03","Fat of poultry","2020","2020","1000 US$","113","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","398923.26","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","251669","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","45619.27","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","65625","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","1167.84","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","1036","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","31.02","A","Official figure"
"TCL","Crops and livestock products","710","South Africa","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","32","A","Official figure"
"TCL","Crops and livestock products","728","South Sudan","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","12","T","Unofficial figure"
"TCL","Crops and livestock products","728","South Sudan","5622","Import Value","02151","Chickens","2020","2020","1000 US$","14","T","Unofficial figure"
"TCL","Crops and livestock products","728","South Sudan","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3718.8","T","Unofficial figure"
"TCL","Crops and livestock products","728","South Sudan","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","5995","T","Unofficial figure"
"TCL","Crops and livestock products","728","South Sudan","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0.11","T","Unofficial figure"
"TCL","Crops and livestock products","728","South Sudan","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","728","South Sudan","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","2.77","T","Unofficial figure"
"TCL","Crops and livestock products","728","South Sudan","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","3","T","Unofficial figure"
"TCL","Crops and livestock products","724","Spain","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","33532","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","02151","Chickens","2020","2020","1000 US$","34991","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","27320","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5922","Export Value","02151","Chickens","2020","2020","1000 US$","77853","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","927.62","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","1724","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5910","Export Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","11305.69","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5922","Export Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","7582","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","6902.83","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","5110","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","139.55","A","Official figure"
