Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million Kcal","103.86","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","t","11.79","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","t","5.66","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","5610","Import quantity","21511.03","Fat of poultry","2020","2020","t","0","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","5166","Residuals","21511.03","Fat of poultry","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","t","206079.4","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","1146317.84","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","285592.69","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","17574.19","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","5023","Processed","21121","Meat of chickens, fresh or chilled","2020","2020","t","5655.04","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/cap/d","55.01","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","39.93","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","6.57","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","3.19","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million Kcal","1940599.36","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","231925.29","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","112412.77","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","5610","Import quantity","21522","Poultry fat, rendered","2020","2020","t","175.24","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","5166","Residuals","21522","Poultry fat, rendered","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","664","Food supply (kcal/capita/day)","21522","Poultry fat, rendered","2020","2020","kcal/cap/d","0.04","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","665","Food supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","674","Protein supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","684","Fat supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","261","Calories/Year","21522","Poultry fat, rendered","2020","2020","million Kcal","1573.67","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","271","Proteins/Year","21522","Poultry fat, rendered","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","281","Fats/Year","21522","Poultry fat, rendered","2020","2020","t","174.89","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","5510","Production","F1061","Poultry meat preparations","2020","2020","t","5000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","5610","Import quantity","F1061","Poultry meat preparations","2020","2020","t","1135.43","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","5910","Export quantity","F1061","Poultry meat preparations","2020","2020","t","4733.09","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","5166","Residuals","F1061","Poultry meat preparations","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/cap/d","0.07","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.04","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.01","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million Kcal","2496.17","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","t","283.27","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","704","Viet Nam","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","t","136.03","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","887","Yemen","5610","Import quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","119.8","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","887","Yemen","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","kcal/cap/d","0.01","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","887","Yemen","665","Food supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0.01","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","887","Yemen","674","Protein supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","887","Yemen","684","Fat supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","887","Yemen","261","Calories/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","million Kcal","152.15","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","887","Yemen","271","Proteins/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","20.85","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","887","Yemen","281","Fats/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","7.31","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","887","Yemen","5610","Import quantity","21511.03","Fat of poultry","2020","2020","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","887","Yemen","5166","Residuals","21511.03","Fat of poultry","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","887","Yemen","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","t","52066.8","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","887","Yemen","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","200533.19","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","887","Yemen","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","146893.49","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","887","Yemen","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
